dispnum3,incidnum3,dispnum4,incidnum4,stday,stmon,styear,endday,endmon,endyear,duration,tbi,fatality,fatalpre,action,hostlev,numa,revtype1,revtype2,version
4242,4242021,20202,20202021,9,10,2002,9,10,2002,1,10,0,0,11,3,1,2,0,4.3000002
4242,4242022,20202,20202022,19,10,2002,19,10,2002,1,131,0,0,11,3,1,2,0,4.3000002
4242,4242023,20202,20202023,27,2,2003,27,2,2003,1,119,0,0,7,3,1,2,0,4.3000002
4242,4242024,20202,20202024,26,6,2003,26,6,2003,1,63,0,0,7,3,1,2,0,4.3000002
4242,4242025,20202,20202025,28,8,2003,28,8,2003,1,30,0,0,7,3,1,2,0,4.3000002
4242,4242026,20202,20202026,27,9,2003,27,9,2003,1,181,0,0,7,3,1,2,0,4.3000002
4242,4242027,20202,20202027,26,3,2004,26,3,2004,1,171,0,0,7,3,1,2,0,4.3000002
4242,4242028,20202,20202028,13,9,2004,14,9,2004,2,6,0,0,7,3,1,2,0,4.3000002
4242,4242029,20202,20202029,19,9,2004,19,9,2004,1,54,0,0,7,3,1,2,0,4.3000002
4242,4242030,20202,20202030,12,11,2004,15,11,2005,369,-9,0,0,7,3,1,2,0,4.3000002
4243,4243001,-9,-9,4,7,2000,4,7,2000,1,-9,0,0,16,4,1,2,0,4.3000002
4244,4244001,-9,-9,8,5,1997,-9,5,1997,-9,-9,0,0,11,3,1,3,0,4.3000002
4245,4245001,-9,-9,8,10,1997,8,10,1997,1,-9,0,0,16,4,1,0,0,4.3000002
4246,4246001,-9,-9,11,10,1997,15,10,1997,5,-9,-9,-9,17,4,1,3,0,4.3000002
4248,4248001,-9,-9,28,9,1998,28,9,1998,1,5,0,0,10,3,1,0,0,4.3000002
4248,4248002,-9,-9,3,10,1998,3,10,1998,1,0,0,0,16,4,1,2,0,4.3000002
4248,4248003,-9,-9,3,10,1998,3,10,1998,1,31,0,0,16,4,1,0,0,4.3000002
4248,4248004,-9,-9,3,11,1998,-9,11,1998,-9,0,0,0,8,3,1,0,0,4.3000002
4248,4248005,-9,-9,3,11,1998,-9,11,1998,-9,-9,0,0,11,3,1,0,0,4.3000002
4248,4248006,-9,-9,-9,4,1999,-9,4,1999,-9,-9,0,0,11,3,1,2,0,4.3000002
4249,4249001,-9,-9,16,2,1997,-9,2,1997,-9,-9,0,0,11,3,1,0,0,4.3000002
4250,4250001,-9,-9,25,2,1998,25,2,1998,1,4,1,12,17,4,1,1,0,4.3000002
4250,4250002,-9,-9,1,3,1998,1,3,1998,1,5,-9,-9,17,4,1,1,0,4.3000002
4250,4250003,-9,-9,6,3,1998,6,3,1998,1,13,0,0,11,3,1,1,0,4.3000002
4250,4250004,-9,-9,19,3,1998,19,3,1998,1,22,-9,-9,16,4,1,1,0,4.3000002
4250,4250005,-9,-9,10,4,1998,12,4,1998,3,27,1,-9,17,4,1,1,0,4.3000002
4250,4250006,-9,-9,7,5,1998,7,5,1998,1,124,0,0,11,3,1,1,0,4.3000002
4250,4250007,-9,-9,8,9,1998,11,9,1998,4,-9,0,0,11,3,1,1,0,4.3000002
4251,4251001,-9,-9,27,5,1997,10,3,1998,288,0,0,0,14,4,1,3,0,4.3000002
4251,4251002,-9,-9,27,5,1997,10,3,1998,288,6,0,0,14,4,2,3,0,4.3000002
4251,4251003,-9,-9,2,6,1997,4,6,1997,3,3,-9,-9,17,4,1,3,0,4.3000002
4251,4251004,-9,-9,5,6,1997,5,6,1997,1,5,0,0,1,2,1,3,0,4.3000002
4251,4251005,-9,-9,10,6,1997,10,6,1997,1,1,-9,-9,17,4,1,3,0,4.3000002
4251,4251006,-9,-9,11,6,1997,11,6,1997,1,28,0,0,7,3,1,3,0,4.3000002
4251,4251007,-9,-9,9,7,1997,18,7,1997,10,28,-9,-9,17,4,1,3,0,4.3000002
4251,4251008,-9,-9,6,8,1997,-9,2,1998,-9,7,0,0,13,4,1,3,0,4.3000002
4251,4251009,-9,-9,13,8,1997,14,8,1997,2,10,-9,-9,17,4,1,3,0,4.3000002
4251,4251010,-9,-9,23,8,1997,23,8,1997,1,12,-9,-9,17,4,1,3,0,4.3000002
4251,4251011,-9,-9,4,9,1997,11,9,1997,8,16,-9,-9,17,4,1,3,0,4.3000002
4251,4251012,-9,-9,20,9,1997,22,9,1997,3,18,-9,-9,16,4,1,3,0,4.3000002
4251,4251013,-9,-9,8,10,1997,10,10,1997,3,65,-9,-9,17,4,1,3,0,4.3000002
4251,4251014,-9,-9,12,12,1997,12,12,1997,1,-9,-9,-9,17,4,1,3,0,4.3000002
4251,4251015,-9,-9,-9,1,1998,-9,1,1998,-9,-9,0,0,15,4,1,3,0,4.3000002
4251,4251016,-9,-9,7,1,1998,7,1,1998,1,20,-9,-9,16,4,1,3,0,4.3000002
4251,4251017,-9,-9,27,1,1998,27,1,1998,1,9,-9,-9,17,4,1,3,0,4.3000002
4251,4251018,-9,-9,5,2,1998,15,2,1998,11,12,-9,-9,17,4,1,3,0,4.3000002
4251,4251019,-9,-9,17,2,1998,20,2,1998,4,8,-9,-9,17,4,1,3,0,4.3000002
4251,4251020,-9,-9,25,2,1998,25,2,1998,1,5,-9,-9,17,4,1,3,0,4.3000002
4251,4251021,-9,-9,2,3,1998,2,3,1998,1,-9,-9,-9,17,4,1,3,0,4.3000002
4252,4252001,-9,-9,14,8,1999,18,8,1999,5,-9,-9,-9,17,4,1,2,1,4.3000002
4253,4253001,-9,-9,5,5,2000,9,5,2000,5,2,-9,-9,17,4,1,2,1,4.3000002
4253,4253002,-9,-9,7,5,2000,-9,5,2000,-9,1,0,0,11,3,1,2,0,4.3000002
4253,4253003,-9,-9,8,5,2000,-9,5,2000,-9,6,0,0,11,3,1,2,0,4.3000002
4253,4253004,-9,-9,14,5,2000,14,5,2000,1,22,0,0,17,4,1,2,1,4.3000002
4253,4253005,-9,-9,5,6,2000,11,6,2000,7,-9,-9,-9,17,4,1,2,1,4.3000002
4254,4254001,-9,-9,-9,9,1998,-9,11,1998,-9,-9,0,0,7,3,1,2,0,4.3000002
4255,4255001,-9,-9,-9,2,1998,-9,2,1998,-9,-9,0,0,12,3,1,4,0,4.3000002
4256,4256001,-9,-9,9,4,1999,9,4,1999,1,-9,0,0,1,2,2,2,0,4.3000002
4256,4256002,-9,-9,-9,4,1999,-9,10,1999,-9,-9,0,0,11,3,1,0,0,4.3000002
4257,4257001,-9,-9,-9,7,2000,-9,1,2001,-9,-9,0,0,11,3,1,0,0,4.3000002
4257,4257002,-9,-9,22,9,2000,22,9,2000,1,31,-9,-9,16,4,1,0,0,4.3000002
4257,4257003,-9,-9,23,10,2000,-9,4,2001,-9,81,0,0,11,3,1,0,0,4.3000002
4257,4257004,-9,-9,12,1,2001,15,1,2001,4,17,0,0,11,3,1,2,0,4.3000002
4257,4257005,-9,-9,29,1,2001,29,1,2001,1,29,-9,-9,16,4,1,2,0,4.3000002
4257,4257006,-9,-9,27,2,2001,27,2,2001,1,63,-9,-9,16,4,1,2,0,4.3000002
4257,4257007,-9,-9,1,5,2001,1,5,2001,1,24,-9,-9,16,4,1,2,0,4.3000002
4257,4257008,-9,-9,25,5,2001,25,5,2001,1,-9,1,1,16,4,1,2,0,4.3000002
4258,4258001,-9,-9,6,5,1998,6,5,1998,1,6,-9,-9,17,4,1,1,0,4.3000002
4258,4258002,-9,-9,12,5,1998,31,5,1998,20,19,0,0,14,4,1,1,2,4.3000002
4258,4258003,-9,-9,31,5,1998,7,6,1998,8,-9,-9,-9,20,5,1,1,2,4.3000002
4259,4259001,-9,-9,-9,2,2001,-9,2,2001,-9,-9,0,0,11,3,1,2,0,4.3000002
4259,4259002,-9,-9,-9,3,2001,-9,3,2001,-9,-9,0,0,7,3,1,2,0,4.3000002
4260,4260001,-9,-9,3,10,1999,-9,10,1999,-9,2,0,0,7,3,1,1,0,4.3000002
4260,4260002,-9,-9,5,10,1999,5,10,1999,1,1,0,0,12,3,1,1,0,4.3000002
4260,4260003,-9,-9,6,10,1999,9,10,1999,4,-9,0,0,8,3,1,1,0,4.3000002
4261,4261001,-9,-9,21,10,2000,21,10,2000,1,-9,0,0,12,3,1,4,0,4.3000002
4262,4262001,-9,-9,13,10,2000,13,10,2000,1,33,0,0,16,4,1,4,0,4.3000002
4262,4262002,-9,-9,15,11,2000,15,11,2000,1,8,0,0,12,3,1,4,0,4.3000002
4262,4262003,-9,-9,23,11,2000,23,11,2000,1,-9,0,0,12,3,1,4,0,4.3000002
4263,4263001,-9,-9,24,10,2001,-9,11,2001,-9,-9,0,0,15,4,1,2,0,4.3000002
4264,4264001,-9,-9,12,9,1999,26,9,1999,15,-9,0,0,8,3,1,2,0,4.3000002
4266,4266001,-9,-9,22,12,2001,22,12,2001,1,-9,1,-9,17,4,1,1,0,4.3000002
4269,4269001,-9,-9,2,8,1994,15,8,1994,14,65,0,0,7,3,2,2,0,4.3000002
4269,4269002,-9,-9,6,10,1994,20,10,1994,15,1,0,0,11,3,1,1,0,4.3000002
4269,4269003,-9,-9,7,10,1994,7,10,1994,1,0,0,0,1,2,1,2,0,4.3000002
4269,4269004,-9,-9,7,10,1994,20,10,1994,14,0,0,0,11,3,7,2,0,4.3000002
4269,4269005,-9,-9,7,10,1994,20,10,1994,14,0,0,0,7,3,3,4,0,4.3000002
4269,4269006,-9,-9,7,10,1994,7,10,1994,1,1,0,0,7,3,1,2,0,4.3000002
4269,4269007,-9,-9,8,10,1994,8,10,1994,1,0,0,0,7,3,1,2,0,4.3000002
4269,4269008,-9,-9,8,10,1994,15,10,1994,8,1,0,0,11,3,1,2,0,4.3000002
4269,4269009,-9,-9,9,10,1994,9,10,1994,1,0,0,0,8,3,1,2,0,4.3000002
4269,4269010,-9,-9,9,10,1994,20,10,1994,12,0,0,0,11,3,7,2,0,4.3000002
4269,4269011,-9,-9,9,10,1994,20,10,1994,12,1,0,0,11,3,7,2,0,4.3000002
4269,4269012,-9,-9,10,10,1994,10,10,1994,1,1,0,0,1,2,2,2,0,4.3000002
4269,4269013,-9,-9,11,10,1994,11,10,1994,1,0,0,0,7,3,1,2,0,4.3000002
4269,4269014,-9,-9,11,10,1994,11,10,1994,1,0,0,0,7,3,1,2,0,4.3000002
4269,4269015,-9,-9,11,10,1994,11,10,1994,1,1,0,0,7,3,1,2,0,4.3000002
4269,4269016,-9,-9,12,10,1994,20,10,1994,9,0,0,0,11,3,7,2,0,4.3000002
4269,4269017,-9,-9,12,10,1994,20,10,1994,9,0,0,0,11,3,7,2,0,4.3000002
4269,4269018,-9,-9,12,10,1994,12,10,1994,1,1,0,0,7,3,1,2,0,4.3000002
4269,4269019,-9,-9,13,10,1994,13,10,1994,1,1,0,0,7,3,2,2,0,4.3000002
4269,4269020,-9,-9,14,10,1994,14,10,1994,1,1,0,0,1,2,1,2,0,4.3000002
4269,4269021,-9,-9,15,10,1994,20,10,1994,6,2,0,0,11,3,7,2,0,4.3000002
4269,4269022,-9,-9,17,10,1994,17,10,1994,1,2,0,0,7,3,1,2,0,4.3000002
4269,4269023,-9,-9,19,10,1994,19,10,1994,1,1,0,0,7,3,1,2,0,4.3000002
4269,4269025,-9,-9,1,11,1994,1,11,1994,1,32,0,0,7,3,1,2,0,4.3000002
4269,4269026,-9,-9,3,12,1994,8,12,1994,6,122,0,0,7,3,2,2,0,4.3000002
4269,4269027,-9,-9,4,4,1995,-9,4,1995,-9,135,0,0,11,3,1,2,0,4.3000002
4269,4269028,-9,-9,17,8,1995,17,8,1995,1,6,0,0,7,3,1,2,0,4.3000002
4269,4269029,-9,-9,23,8,1995,-9,8,1995,-9,30,0,0,11,3,1,2,0,4.3000002
4269,4269030,-9,-9,22,9,1995,9,10,1995,18,-9,0,0,7,3,2,2,0,4.3000002
4271,4271001,-9,-9,30,8,1996,2,9,1996,4,4,0,0,8,3,1,2,0,4.3000002
4271,4271002,-9,-9,3,9,1996,3,9,1996,1,1,-9,-9,16,4,1,2,0,4.3000002
4271,4271003,-9,-9,4,9,1996,6,9,1996,3,0,0,0,8,3,1,2,0,4.3000002
4271,4271004,-9,-9,4,9,1996,4,9,1996,1,4,-9,-9,16,4,1,2,0,4.3000002
4271,4271006,-9,-9,10,9,1996,12,9,1996,3,1,0,0,7,3,1,2,0,4.3000002
4271,4271007,-9,-9,11,9,1996,11,9,1996,1,0,0,0,7,3,1,2,0,4.3000002
4271,4271008,-9,-9,11,9,1996,11,9,1996,1,2,0,0,16,4,1,2,0,4.3000002
4271,4271009,-9,-9,13,9,1996,13,9,1996,1,3,0,0,16,4,1,2,0,4.3000002
4271,4271010,-9,-9,16,9,1996,16,9,1996,1,1,0,0,1,2,1,2,0,4.3000002
4271,4271011,-9,-9,17,9,1996,17,9,1996,1,46,0,0,7,3,1,2,0,4.3000002
4271,4271012,-9,-9,2,11,1996,2,11,1996,1,2,-9,-9,16,4,2,2,0,4.3000002
4271,4271013,-9,-9,4,11,1996,4,11,1996,1,-9,-9,-9,16,4,1,2,0,4.3000002
4272,4272001,-9,-9,-9,10,1996,-9,10,1996,-9,-9,0,0,16,4,1,1,0,4.3000002
4272,4272002,-9,-9,-9,1,1997,-9,1,1997,-9,-9,0,0,11,3,1,1,0,4.3000002
4272,4272003,-9,-9,22,2,1997,22,2,1997,1,8,0,0,17,4,1,1,0,4.3000002
4272,4272004,-9,-9,2,3,1997,6,3,1997,5,207,0,0,7,3,1,2,0,4.3000002
4272,4272005,-9,-9,25,9,1997,25,9,1997,1,-9,-9,-9,16,4,1,1,0,4.3000002
4273,4273001,50202,50202001,7,10,1997,7,10,1997,1,27,0,0,7,3,1,2,3,4.3000002
4273,4273003,50202,50202003,3,11,1997,3,11,1997,1,1,0,0,1,2,1,2,0,4.3000002
4273,4273004,50202,50202004,4,11,1997,10,11,1997,7,0,0,0,1,2,1,2,0,4.3000002
4273,4273005,50202,50202005,4,11,1997,6,11,1997,3,3,0,0,8,3,1,2,0,4.3000002
4273,4273006,50202,50202006,7,11,1997,7,11,1997,1,2,0,0,1,2,1,2,0,4.3000002
4273,4273007,50202,50202007,9,11,1997,9,11,1997,1,5,0,0,8,3,1,2,0,4.3000002
4273,4273008,50202,50202008,14,11,1997,14,11,1997,1,4,0,0,7,3,2,2,0,4.3000002
4273,4273009,50202,50202009,18,11,1997,31,12,1997,44,0,0,0,7,3,1,2,0,4.3000002
4273,4273010,50202,50202010,18,11,1997,18,11,1997,1,7,0,0,7,3,1,2,0,4.3000002
4273,4273013,50202,50202013,16,1,1998,16,1,1998,1,1,0,0,7,3,1,2,0,4.3000002
4273,4273014,50202,50202014,17,1,1998,-9,1,1998,-9,0,0,0,10,3,1,2,0,4.3000002
4273,4273015,50202,50202015,17,1,1998,27,1,1998,11,10,0,0,7,3,2,2,0,4.3000002
4273,4273017,50202,50202017,4,2,1998,9,2,1998,6,3,0,0,7,3,1,2,0,4.3000002
4273,4273018,50202,50202018,7,2,1998,12,2,1998,6,11,0,0,7,3,2,2,0,4.3000002
4273,4273019,50202,50202019,18,2,1998,18,2,1998,1,132,0,0,1,2,2,2,0,4.3000002
4273,4273020,50202,50202020,30,6,1998,30,6,1998,1,134,-9,-9,16,4,1,2,0,4.3000002
4273,4273021,50202,50202021,11,11,1998,15,11,1998,5,1,0,0,7,3,1,2,0,4.3000002
4273,4273022,50202,50202022,12,11,1998,15,11,1998,4,0,0,0,7,3,2,2,0,4.3000002
4273,4273023,50202,50202023,12,11,1998,12,11,1998,1,4,0,0,1,2,2,2,0,4.3000002
4273,4273024,50202,50202024,16,11,1998,16,11,1998,1,1,0,0,1,2,2,2,0,4.3000002
4273,4273025,50202,50202025,17,11,1998,17,11,1998,1,-9,0,0,1,2,2,2,0,4.3000002
4273,4273026,50202,50202026,-9,12,1998,22,12,1998,-9,-9,0,0,11,3,1,2,0,4.3000002
4273,4273027,50202,50202027,10,12,1998,10,12,1998,1,5,0,0,7,3,1,2,0,4.3000002
4273,4273028,50202,50202028,15,12,1998,15,12,1998,1,1,0,0,1,2,2,2,0,4.3000002
4273,4273029,50202,50202029,16,12,1998,19,12,1998,4,1,-9,-9,16,4,2,2,0,4.3000002
4273,4273030,50202,50202030,17,12,1998,20,12,1998,4,9,0,0,10,3,1,2,0,4.3000002
4273,4273031,50202,50202031,26,12,1998,26,12,1998,1,2,0,0,16,4,1,2,1,4.3000002
4273,4273032,50202,50202032,28,12,1998,30,12,1998,3,0,0,0,1,2,1,1,0,4.3000002
4273,4273033,50202,50202033,28,12,1998,28,12,1998,1,2,-9,-9,17,4,1,2,1,4.3000002
4273,4273034,50202,50202034,30,12,1998,30,12,1998,1,2,-9,-9,17,4,2,2,1,4.3000002
4273,4273035,50202,50202035,1,1,1999,16,3,1999,75,4,-9,-9,17,4,2,2,1,4.3000002
4273,4273036,50202,50202036,5,1,1999,5,1,1999,1,2,0,0,16,4,1,2,1,4.3000002
4273,4273037,50202,50202037,7,1,1999,7,1,1999,1,4,-9,-9,16,4,1,2,1,4.3000002
4273,4273038,50202,50202038,11,1,1999,13,1,1999,3,2,-9,-9,16,4,1,2,1,4.3000002
4273,4273039,50202,50202039,13,1,1999,13,1,1999,1,10,-9,-9,17,4,1,2,1,4.3000002
4273,4273040,50202,50202040,23,1,1999,25,1,1999,3,1,-9,-9,17,4,1,2,1,4.3000002
4273,4273041,50202,50202041,24,1,1999,25,1,1999,2,1,-9,-9,16,4,1,2,1,4.3000002
4273,4273042,50202,50202042,25,1,1999,25,1,1999,1,0,-9,-9,17,4,1,2,1,4.3000002
4273,4273043,50202,50202043,25,1,1999,25,1,1999,1,1,-9,-9,16,4,1,2,1,4.3000002
4273,4273044,50202,50202044,26,1,1999,26,1,1999,1,2,-9,-9,16,4,1,2,1,4.3000002
4273,4273045,50202,50202045,28,1,1999,28,1,1999,1,2,-9,-9,17,4,1,2,1,4.3000002
4273,4273046,50202,50202046,30,1,1999,31,1,1999,2,1,-9,-9,16,4,1,2,1,4.3000002
4273,4273047,50202,50202047,31,1,1999,31,1,1999,1,2,-9,-9,16,4,2,2,1,4.3000002
4273,4273048,50202,50202048,2,2,1999,2,2,1999,1,0,-9,-9,17,4,1,2,1,4.3000002
4273,4273049,50202,50202049,2,2,1999,2,2,1999,1,0,-9,-9,16,4,1,2,1,4.3000002
4273,4273050,50202,50202050,2,2,1999,2,2,1999,1,8,-9,-9,17,4,2,2,1,4.3000002
4273,4273051,50202,50202051,10,2,1999,13,2,1999,4,1,-9,-9,17,4,2,2,1,4.3000002
4273,4273052,50202,50202052,11,2,1999,11,2,1999,1,0,-9,-9,16,4,1,2,1,4.3000002
4273,4273053,50202,50202053,11,2,1999,12,2,1999,2,0,-9,-9,17,4,1,2,1,4.3000002
4273,4273054,50202,50202054,11,2,1999,11,2,1999,1,4,-9,-9,16,4,2,2,1,4.3000002
4273,4273055,50202,50202055,15,2,1999,15,2,1999,1,0,-9,-9,17,4,1,2,1,4.3000002
4273,4273056,50202,50202056,15,2,1999,15,2,1999,1,0,0,0,1,2,1,2,0,4.3000002
4273,4273057,50202,50202057,15,2,1999,15,2,1999,1,0,0,0,1,2,1,2,0,4.3000002
4273,4273058,50202,50202058,15,2,1999,15,2,1999,1,1,-9,-9,16,4,2,2,1,4.3000002
4273,4273060,50202,50202060,15,2,1999,15,2,1999,1,0,0,0,1,2,1,1,0,4.3000002
4273,4273062,50202,50202062,19,2,1999,24,2,1999,6,2,-9,-9,17,4,1,2,1,4.3000002
4273,4273063,50202,50202063,21,2,1999,21,2,1999,1,1,-9,-9,16,4,2,2,1,4.3000002
4273,4273064,50202,50202064,22,2,1999,23,2,1999,2,6,-9,-9,17,4,1,2,1,4.3000002
4273,4273065,50202,50202065,28,2,1999,28,2,1999,1,1,-9,-9,17,4,1,2,1,4.3000002
4273,4273066,50202,50202066,1,3,1999,1,3,1999,1,3,-9,-9,16,4,1,2,1,4.3000002
4273,4273067,50202,50202067,4,3,1999,6,3,1999,3,2,-9,-9,16,4,2,2,1,4.3000002
4273,4273068,50202,50202068,6,3,1999,6,3,1999,1,6,-9,-9,17,4,1,2,1,4.3000002
4273,4273069,50202,50202069,12,3,1999,16,3,1999,5,3,-9,-9,16,4,1,2,1,4.3000002
4273,4273070,50202,50202070,15,3,1999,15,3,1999,1,4,-9,-9,16,4,2,2,1,4.3000002
4273,4273071,50202,50202071,19,3,1999,19,3,1999,1,14,-9,-9,16,4,2,2,1,4.3000002
4273,4273072,50202,50202072,2,4,1999,4,4,1999,3,15,-9,-9,16,4,2,2,1,4.3000002
4273,4273073,50202,50202073,17,4,1999,19,4,1999,3,8,-9,-9,16,4,1,2,1,4.3000002
4273,4273074,50202,50202074,25,4,1999,25,4,1999,1,2,-9,-9,16,4,1,2,1,4.3000002
4273,4273075,50202,50202075,27,4,1999,27,4,1999,1,5,-9,-9,17,4,1,2,1,4.3000002
4273,4273076,50202,50202076,2,5,1999,3,5,1999,2,10,-9,-9,17,4,1,2,1,4.3000002
4273,4273077,50202,50202077,12,5,1999,12,5,1999,1,40,-9,-9,16,4,1,2,1,4.3000002
4273,4273078,50202,50202078,21,6,1999,21,6,1999,1,0,-9,-9,17,4,1,2,1,4.3000002
4273,4273079,50202,50202079,21,6,1999,21,6,1999,1,27,-9,-9,17,4,2,2,1,4.3000002
4273,4273080,50202,50202080,18,7,1999,18,7,1999,1,26,-9,-9,17,4,2,2,1,4.3000002
4273,4273081,50202,50202081,13,8,1999,16,8,1999,4,4,-9,-9,17,4,1,2,1,4.3000002
4273,4273082,50202,50202082,17,8,1999,18,8,1999,2,6,-9,-9,16,4,2,2,1,4.3000002
4273,4273083,50202,50202083,23,8,1999,23,8,1999,1,21,-9,-9,17,4,1,2,1,4.3000002
4273,4273084,50202,50202084,13,9,1999,13,9,1999,1,23,-9,-9,17,4,1,2,1,4.3000002
4273,4273085,50202,50202085,6,10,1999,6,10,1999,1,8,-9,-9,17,4,1,2,1,4.3000002
4273,4273086,50202,50202086,14,10,1999,14,10,1999,1,2,-9,-9,16,4,1,2,1,4.3000002
4273,4273087,50202,50202087,16,10,1999,16,10,1999,1,6,-9,-9,17,4,2,2,1,4.3000002
4273,4273088,50202,50202088,22,10,1999,22,10,1999,1,3,0,0,7,3,11,2,3,4.3000002
4273,4273089,50202,50202089,25,10,1999,27,10,1999,3,7,-9,-9,17,4,1,2,1,4.3000002
4273,4273090,50202,50202090,1,11,1999,3,11,1999,3,7,-9,-9,17,4,1,2,1,4.3000002
4273,4273091,50202,50202091,8,11,1999,9,11,1999,2,3,-9,-9,17,4,1,2,1,4.3000002
4273,4273092,50202,50202092,11,11,1999,11,11,1999,1,7,-9,-9,17,4,2,2,1,4.3000002
4273,4273093,50202,50202093,18,11,1999,18,11,1999,1,4,-9,-9,16,4,1,2,1,4.3000002
4273,4273094,50202,50202094,22,11,1999,22,11,1999,1,0,-9,-9,17,4,1,2,1,4.3000002
4273,4273095,50202,50202095,22,11,1999,22,11,1999,1,14,-9,-9,17,4,1,2,1,4.3000002
4273,4273096,50202,50202096,6,12,1999,6,12,1999,1,34,-9,-9,17,4,1,2,1,4.3000002
4273,4273097,50202,50202097,9,1,2000,10,1,2000,2,2,-9,-9,16,4,2,2,1,4.3000002
4273,4273098,50202,50202098,11,1,2000,13,1,2000,3,2,-9,-9,17,4,1,2,1,4.3000002
4273,4273099,50202,50202099,13,1,2000,13,1,2000,1,21,-9,-9,17,4,2,2,1,4.3000002
4273,4273100,50202,50202100,3,2,2000,3,2,2000,1,5,-9,-9,17,4,1,2,1,4.3000002
4273,4273101,50202,50202101,8,2,2000,10,2,2000,3,1,-9,-9,17,4,2,2,1,4.3000002
4273,4273102,50202,50202102,9,2,2000,9,2,2000,1,19,-9,-9,16,4,2,2,1,4.3000002
4273,4273103,50202,50202103,28,2,2000,28,2,2000,1,3,-9,-9,17,4,2,2,1,4.3000002
4273,4273104,50202,50202104,2,3,2000,2,3,2000,1,7,-9,-9,17,4,2,2,1,4.3000002
4273,4273105,50202,50202105,9,3,2000,9,3,2000,1,2,-9,-9,17,4,2,2,1,4.3000002
4273,4273106,50202,50202106,11,3,2000,11,3,2000,1,4,-9,-9,16,4,2,2,1,4.3000002
4273,4273107,50202,50202107,15,3,2000,15,3,2000,1,19,-9,-9,16,4,2,2,1,4.3000002
4273,4273108,50202,50202108,3,4,2000,6,4,2000,4,3,-9,-9,17,4,2,2,1,4.3000002
4273,4273109,50202,50202109,6,4,2000,-9,4,2000,-9,5,-9,-9,17,4,2,2,1,4.3000002
4273,4273110,50202,50202110,11,4,2000,11,4,2000,1,14,-9,-9,17,4,2,2,1,4.3000002
4273,4273111,50202,50202111,25,4,2000,25,4,2000,1,7,-9,-9,17,4,1,2,1,4.3000002
4273,4273112,50202,50202112,2,5,2000,2,5,2000,1,0,-9,-9,17,4,2,2,1,4.3000002
4273,4273113,50202,50202113,2,5,2000,2,5,2000,1,8,-9,-9,17,4,2,2,1,4.3000002
4273,4273114,50202,50202114,10,5,2000,10,5,2000,1,4,-9,-9,17,4,2,2,1,4.3000002
4273,4273115,50202,50202115,14,5,2000,14,5,2000,1,8,-9,-9,17,4,2,2,1,4.3000002
4273,4273116,50202,50202116,22,5,2000,22,5,2000,1,7,-9,-9,17,4,1,2,1,4.3000002
4273,4273117,50202,50202117,29,5,2000,1,6,2000,4,31,-9,-9,17,4,2,2,1,4.3000002
4273,4273118,50202,50202118,29,6,2000,29,6,2000,1,44,-9,-9,16,4,2,2,1,4.3000002
4273,4273119,50202,50202119,12,8,2000,13,8,2000,2,15,-9,-9,17,4,2,2,1,4.3000002
4273,4273120,50202,50202120,27,8,2000,28,8,2000,2,6,-9,-9,17,4,2,2,1,4.3000002
4273,4273121,50202,50202121,2,9,2000,2,9,2000,1,2,-9,-9,16,4,2,2,1,4.3000002
4273,4273122,50202,50202122,4,9,2000,4,9,2000,1,10,0,0,12,3,1,2,0,4.3000002
4273,4273123,50202,50202123,14,9,2000,14,9,2000,1,25,-9,-9,16,4,1,2,1,4.3000002
4273,4273124,50202,50202124,9,10,2000,9,10,2000,1,24,-9,-9,17,4,2,2,1,4.3000002
4273,4273125,50202,50202125,2,11,2000,2,11,2000,1,50,-9,-9,17,4,2,2,1,4.3000002
4273,4273126,50202,50202126,22,12,2000,22,12,2000,1,10,-9,-9,16,4,2,2,1,4.3000002
4273,4273127,50202,50202127,1,1,2001,15,2,2001,46,19,-9,-9,17,4,2,2,0,4.3000002
4273,4273128,50202,50202128,20,1,2001,20,1,2001,1,23,-9,-9,16,4,2,2,0,4.3000002
4273,4273129,50202,50202129,12,2,2001,12,2,2001,1,4,0,0,16,4,1,2,0,4.3000002
4273,4273130,50202,50202130,16,2,2001,16,2,2001,1,1,-9,-9,16,4,2,2,0,4.3000002
4273,4273131,50202,50202131,17,2,2001,18,2,2001,2,5,0,0,16,4,1,2,0,4.3000002
4273,4273132,50202,50202132,22,2,2001,22,2,2001,1,2,-9,-9,16,4,1,2,0,4.3000002
4273,4273133,50202,50202133,24,2,2001,26,2,2001,3,-9,0,0,8,3,1,2,0,4.3000002
4273,4273134,50202,50202134,-9,3,2001,-9,3,2001,-9,-9,0,0,11,3,1,2,0,4.3000002
4273,4273135,50202,50202135,2,3,2001,2,3,2001,1,28,0,0,16,4,1,2,0,4.3000002
4273,4273136,50202,50202136,30,3,2001,30,3,2001,1,14,-9,-9,16,4,1,2,0,4.3000002
4273,4273137,50202,50202137,13,4,2001,13,4,2001,1,35,-9,-9,17,4,1,2,0,4.3000002
4273,4273138,50202,50202138,18,5,2001,18,5,2001,1,5,-9,-9,16,4,1,2,0,4.3000002
4273,4273139,50202,50202139,23,5,2001,23,5,2001,1,19,1,1,17,4,1,2,0,4.3000002
4273,4273140,50202,50202140,11,6,2001,-9,6,2001,-9,8,0,0,15,4,1,2,0,4.3000002
