dispnum3,incidnum3,dispnum4,incidnum4,stabb,ccode,stday,stmon,styear,endday,endmon,endyear,insidea,sidea,fatality,fatalpre,action,hostlev,revtype1,revtype2,version
4182,4182395,50201,50201395,ISR,666,20,2,2002,20,2,2002,1,1,0,0,16,4,2,0,4.3000002
4182,4182395,50201,50201395,LEB,660,20,2,2002,20,2,2002,0,0,0,0,0,1,0,0,4.3000002
4182,4182396,50201,50201396,ISR,666,12,3,2002,13,3,2002,1,1,0,0,16,4,2,0,4.3000002
4182,4182396,50201,50201396,LEB,660,12,3,2002,13,3,2002,0,0,0,0,0,1,0,0,4.3000002
4182,4182397,50201,50201397,ISR,666,30,3,2002,31,3,2002,1,1,0,0,16,4,2,0,4.3000002
4182,4182397,50201,50201397,LEB,660,30,3,2002,31,3,2002,0,0,0,0,0,1,0,0,4.3000002
4182,4182398,50201,50201398,ISR,666,2,4,2002,16,4,2002,1,1,0,0,16,4,2,0,4.3000002
4182,4182398,50201,50201398,LEB,660,2,4,2002,16,4,2002,0,0,0,0,0,1,2,0,4.3000002
4182,4182399,50201,50201399,ISR,666,25,4,2002,25,4,2002,1,1,0,0,7,3,2,0,4.3000002
4182,4182399,50201,50201399,LEB,660,25,4,2002,25,4,2002,0,0,0,0,0,1,0,0,4.3000002
4182,4182400,50201,50201400,ISR,666,26,4,2002,2,5,2002,1,1,0,0,16,4,2,0,4.3000002
4182,4182400,50201,50201400,LEB,660,26,4,2002,2,5,2002,0,0,0,0,0,1,0,0,4.3000002
4182,4182401,50201,50201401,ISR,666,8,5,2002,8,5,2002,1,1,0,0,7,3,2,0,4.3000002
4182,4182401,50201,50201401,LEB,660,8,5,2002,8,5,2002,0,0,0,0,0,1,0,0,4.3000002
4182,4182402,50201,50201402,ISR,666,7,6,2002,9,6,2002,1,1,0,0,16,4,2,0,4.3000002
4182,4182402,50201,50201402,LEB,660,7,6,2002,9,6,2002,0,0,0,0,0,1,0,0,4.3000002
4182,4182403,50201,50201403,ISR,666,14,6,2002,14,6,2002,1,1,0,0,16,4,2,0,4.3000002
4182,4182403,50201,50201403,LEB,660,14,6,2002,14,6,2002,0,0,0,0,0,1,0,0,4.3000002
4182,4182404,50201,50201404,ISR,666,28,6,2002,28,6,2002,1,1,0,0,16,4,2,0,4.3000002
4182,4182404,50201,50201404,LEB,660,28,6,2002,28,6,2002,0,0,0,0,0,1,0,0,4.3000002
4182,4182405,50201,50201405,ISR,666,11,7,2002,11,7,2002,1,1,0,0,12,3,2,0,4.3000002
4182,4182405,50201,50201405,LEB,660,11,7,2002,11,7,2002,0,0,0,0,0,1,0,0,4.3000002
4182,4182406,50201,50201406,ISR,666,25,7,2002,25,7,2002,1,1,0,0,16,4,2,0,4.3000002
4182,4182406,50201,50201406,LEB,660,25,7,2002,25,7,2002,0,0,0,0,0,1,0,0,4.3000002
4182,4182407,50201,50201407,ISR,666,29,8,2002,29,8,2002,1,1,0,0,16,4,2,0,4.3000002
4182,4182407,50201,50201407,LEB,660,29,8,2002,29,8,2002,0,0,0,0,0,1,0,0,4.3000002
4182,4182408,50201,50201408,ISR,666,29,8,2002,29,8,2002,1,1,0,0,7,3,2,0,4.3000002
4182,4182408,50201,50201408,LEB,660,29,8,2002,29,8,2002,0,0,0,0,0,1,0,0,4.3000002
4182,4182409,50201,50201409,ISR,666,12,10,2002,12,10,2002,1,1,0,0,16,4,2,0,4.3000002
4182,4182409,50201,50201409,LEB,660,12,10,2002,12,10,2002,0,0,0,0,0,1,0,0,4.3000002
4182,4182410,50201,50201410,ISR,666,9,12,2002,9,12,2002,1,1,0,0,11,3,2,0,4.3000002
4182,4182410,50201,50201410,LEB,660,9,12,2002,9,12,2002,0,0,0,0,0,1,0,0,4.3000002
4182,4182411,50201,50201411,ISR,666,21,1,2003,21,1,2003,1,1,0,0,7,3,2,0,4.3000002
4182,4182411,50201,50201411,LEB,660,21,1,2003,21,1,2003,0,0,0,0,0,1,0,0,4.3000002
4182,4182412,50201,50201412,ISR,666,21,1,2003,21,1,2003,1,1,0,0,16,4,2,0,4.3000002
4182,4182412,50201,50201412,LEB,660,21,1,2003,21,1,2003,0,0,0,0,0,1,0,0,4.3000002
4182,4182413,50201,50201413,ISR,666,23,1,2003,23,1,2003,1,1,0,0,11,3,2,0,4.3000002
4182,4182413,50201,50201413,LEB,660,23,1,2003,23,1,2003,0,0,0,0,0,1,0,0,4.3000002
4182,4182414,50201,50201414,ISR,666,2,2,2003,2,2,2003,1,1,0,0,7,3,2,0,4.3000002
4182,4182414,50201,50201414,LEB,660,2,2,2003,2,2,2003,0,0,0,0,0,1,0,0,4.3000002
4182,4182415,50201,50201415,ISR,666,19,2,2003,19,2,2003,1,1,0,0,11,3,2,0,4.3000002
4182,4182415,50201,50201415,LEB,660,19,2,2003,19,2,2003,0,0,0,0,0,1,0,0,4.3000002
4182,4182416,50201,50201416,ISR,666,1,4,2003,11,4,2003,1,1,0,0,7,3,2,0,4.3000002
4182,4182416,50201,50201416,LEB,660,1,4,2003,11,4,2003,0,0,0,0,0,1,0,0,4.3000002
4182,4182417,50201,50201417,ISR,666,28,4,2003,28,4,2003,1,1,0,0,7,3,2,0,4.3000002
4182,4182417,50201,50201417,LEB,660,28,4,2003,28,4,2003,0,0,0,0,0,1,0,0,4.3000002
4182,4182418,50201,50201418,ISR,666,1,5,2003,5,5,2003,1,1,0,0,7,3,2,0,4.3000002
4182,4182418,50201,50201418,LEB,660,1,5,2003,5,5,2003,0,0,0,0,0,1,0,0,4.3000002
4182,4182419,50201,50201419,ISR,666,14,5,2003,22,5,2003,1,1,0,0,7,3,2,0,4.3000002
4182,4182419,50201,50201419,LEB,660,14,5,2003,22,5,2003,0,0,0,0,0,1,0,0,4.3000002
4182,4182420,50201,50201420,ISR,666,4,6,2003,24,6,2003,1,1,0,0,7,3,2,0,4.3000002
4182,4182420,50201,50201420,LEB,660,4,6,2003,24,6,2003,0,0,0,0,0,1,0,0,4.3000002
4182,4182421,50201,50201421,ISR,666,14,7,2003,14,7,2003,1,1,0,0,11,3,2,0,4.3000002
4182,4182421,50201,50201421,LEB,660,14,7,2003,14,7,2003,0,0,0,0,0,1,0,0,4.3000002
4182,4182422,50201,50201422,ISR,666,17,7,2003,21,7,2003,1,1,0,0,7,3,2,0,4.3000002
4182,4182422,50201,50201422,LEB,660,17,7,2003,21,7,2003,0,0,0,0,0,1,0,0,4.3000002
4182,4182423,50201,50201423,ISR,666,3,8,2003,3,8,2003,1,1,0,0,7,3,2,0,4.3000002
4182,4182423,50201,50201423,LEB,660,3,8,2003,3,8,2003,0,0,0,0,0,1,0,0,4.3000002
4182,4182424,50201,50201424,ISR,666,8,8,2003,13,8,2003,1,1,0,0,16,4,2,0,4.3000002
4182,4182424,50201,50201424,LEB,660,8,8,2003,13,8,2003,0,0,0,0,0,1,0,0,4.3000002
4182,4182425,50201,50201425,ISR,666,14,8,2003,14,8,2003,1,1,0,0,11,3,2,0,4.3000002
4182,4182425,50201,50201425,LEB,660,14,8,2003,14,8,2003,0,0,0,0,0,1,0,0,4.3000002
4182,4182426,50201,50201426,ISR,666,31,8,2003,31,8,2003,1,1,0,0,7,3,2,0,4.3000002
4182,4182426,50201,50201426,LEB,660,31,8,2003,31,8,2003,0,0,0,0,0,1,0,0,4.3000002
4182,4182427,50201,50201427,ISR,666,3,9,2003,3,9,2003,1,1,0,0,16,4,2,0,4.3000002
4182,4182427,50201,50201427,LEB,660,3,9,2003,3,9,2003,0,0,0,0,0,1,0,0,4.3000002
4182,4182428,50201,50201428,ISR,666,6,10,2003,13,10,2003,1,1,0,0,16,4,2,0,4.3000002
4182,4182428,50201,50201428,LEB,660,6,10,2003,13,10,2003,0,0,0,0,0,1,0,0,4.3000002
4182,4182429,50201,50201429,ISR,666,22,10,2003,22,10,2003,1,1,0,0,7,3,2,0,4.3000002
4182,4182429,50201,50201429,LEB,660,22,10,2003,22,10,2003,0,0,0,0,0,1,0,0,4.3000002
4182,4182430,50201,50201430,ISR,666,27,10,2003,27,10,2003,1,1,0,0,16,4,2,0,4.3000002
4182,4182430,50201,50201430,LEB,660,27,10,2003,27,10,2003,0,0,0,0,0,1,0,0,4.3000002
4182,4182431,50201,50201431,ISR,666,3,11,2003,3,11,2003,1,1,0,0,7,3,2,0,4.3000002
4182,4182431,50201,50201431,LEB,660,3,11,2003,3,11,2003,0,0,0,0,0,1,0,0,4.3000002
4182,4182432,50201,50201432,ISR,666,16,11,2003,18,11,2003,1,1,0,0,7,3,2,0,4.3000002
4182,4182432,50201,50201432,LEB,660,16,11,2003,18,11,2003,0,0,0,0,0,1,0,0,4.3000002
4182,4182433,50201,50201433,ISR,666,9,12,2003,9,12,2003,1,1,0,0,7,3,2,0,4.3000002
4182,4182433,50201,50201433,LEB,660,9,12,2003,9,12,2003,0,0,0,0,0,1,0,0,4.3000002
4182,4182434,50201,50201434,ISR,666,10,12,2003,10,12,2003,1,1,0,0,16,4,2,0,4.3000002
4182,4182434,50201,50201434,LEB,660,10,12,2003,10,12,2003,0,0,0,0,0,1,0,0,4.3000002
4182,4182435,50201,50201435,ISR,666,19,1,2004,19,1,2004,1,1,0,0,7,3,2,0,4.3000002
4182,4182435,50201,50201435,LEB,660,19,1,2004,19,1,2004,0,0,0,0,0,1,0,0,4.3000002
4182,4182436,50201,50201436,ISR,666,20,1,2004,20,1,2004,1,1,0,0,16,4,2,0,4.3000002
4182,4182436,50201,50201436,LEB,660,20,1,2004,20,1,2004,0,0,0,0,0,1,0,0,4.3000002
4182,4182437,50201,50201437,ISR,666,8,2,2004,8,2,2004,1,1,0,0,7,3,2,0,4.3000002
4182,4182437,50201,50201437,LEB,660,8,2,2004,8,2,2004,0,0,0,0,0,1,0,0,4.3000002
4182,4182438,50201,50201438,ISR,666,24,2,2004,24,2,2004,1,1,0,0,16,4,2,0,4.3000002
4182,4182438,50201,50201438,LEB,660,24,2,2004,24,2,2004,0,0,0,0,0,1,0,0,4.3000002
4182,4182439,50201,50201439,ISR,666,22,3,2004,22,3,2004,1,1,0,0,16,4,2,0,4.3000002
4182,4182439,50201,50201439,LEB,660,22,3,2004,22,3,2004,0,0,0,0,0,1,0,0,4.3000002
4182,4182440,50201,50201440,ISR,666,5,5,2004,7,5,2004,1,1,0,0,16,4,2,0,4.3000002
4182,4182440,50201,50201440,LEB,660,5,5,2004,7,5,2004,0,0,0,0,0,1,0,0,4.3000002
4182,4182441,50201,50201441,ISR,666,7,6,2004,7,6,2004,1,1,0,0,16,4,2,0,4.3000002
4182,4182441,50201,50201441,LEB,660,7,6,2004,7,6,2004,0,0,0,0,0,1,0,0,4.3000002
4182,4182442,50201,50201442,ISR,666,20,6,2004,20,6,2004,1,1,0,0,16,4,2,0,4.3000002
4182,4182442,50201,50201442,LEB,660,20,6,2004,20,6,2004,0,0,0,0,0,1,0,0,4.3000002
4182,4182443,50201,50201443,ISR,666,29,6,2004,6,7,2004,1,1,0,0,7,3,2,0,4.3000002
4182,4182443,50201,50201443,LEB,660,29,6,2004,6,7,2004,0,0,0,0,0,1,0,0,4.3000002
4182,4182444,50201,50201444,ISR,666,17,7,2004,17,7,2004,1,1,0,0,7,3,2,0,4.3000002
4182,4182444,50201,50201444,LEB,660,17,7,2004,17,7,2004,0,0,0,0,0,1,0,0,4.3000002
4182,4182445,50201,50201445,ISR,666,17,7,2004,17,7,2004,1,1,0,0,7,3,2,0,4.3000002
4182,4182445,50201,50201445,LEB,660,17,7,2004,17,7,2004,0,0,0,0,0,1,0,0,4.3000002
4182,4182446,50201,50201446,ISR,666,17,7,2004,17,7,2004,1,1,0,0,11,3,2,0,4.3000002
4182,4182446,50201,50201446,LEB,660,17,7,2004,17,7,2004,0,0,0,0,0,1,0,0,4.3000002
4182,4182447,50201,50201447,ISR,666,9,8,2004,10,8,2004,1,1,0,0,7,3,2,0,4.3000002
4182,4182447,50201,50201447,LEB,660,9,8,2004,10,8,2004,0,0,0,0,0,1,0,0,4.3000002
4182,4182448,50201,50201448,ISR,666,31,8,2004,31,8,2004,1,1,0,0,7,3,2,0,4.3000002
4182,4182448,50201,50201448,LEB,660,31,8,2004,31,8,2004,0,0,0,0,0,1,0,0,4.3000002
4182,4182449,50201,50201449,ISR,666,21,9,2004,21,9,2004,1,1,0,0,7,3,2,0,4.3000002
4182,4182449,50201,50201449,LEB,660,21,9,2004,21,9,2004,0,0,0,0,0,1,0,0,4.3000002
4182,4182450,50201,50201450,ISR,666,11,10,2004,11,10,2004,1,1,0,0,7,3,2,0,4.3000002
4182,4182450,50201,50201450,LEB,660,11,10,2004,11,10,2004,0,0,0,0,0,1,0,0,4.3000002
4182,4182451,50201,50201451,ISR,666,4,11,2004,8,11,2004,1,1,0,0,7,3,2,0,4.3000002
4182,4182451,50201,50201451,LEB,660,4,11,2004,8,11,2004,0,0,0,0,0,1,0,0,4.3000002
4182,4182452,50201,50201452,ISR,666,1,12,2004,1,12,2004,1,1,0,0,7,3,2,0,4.3000002
4182,4182452,50201,50201452,LEB,660,1,12,2004,1,12,2004,0,0,0,0,0,1,0,0,4.3000002
4182,4182453,50201,50201453,ISR,666,6,12,2004,6,12,2004,1,1,0,0,11,3,2,0,4.3000002
4182,4182453,50201,50201453,LEB,660,6,12,2004,6,12,2004,0,0,0,0,0,1,0,0,4.3000002
4182,4182454,50201,50201454,ISR,666,29,12,2004,30,12,2004,1,1,0,0,7,3,2,0,4.3000002
4182,4182454,50201,50201454,LEB,660,29,12,2004,30,12,2004,0,0,0,0,0,1,0,0,4.3000002
4182,4182455,50201,50201455,ISR,666,7,1,2005,7,1,2005,1,1,0,0,16,4,2,0,4.3000002
4182,4182455,50201,50201455,LEB,660,7,1,2005,7,1,2005,0,0,0,0,0,1,0,0,4.3000002
4182,4182456,50201,50201456,ISR,666,17,1,2005,17,1,2005,1,1,0,0,16,4,2,0,4.3000002
4182,4182456,50201,50201456,LEB,660,17,1,2005,17,1,2005,0,0,0,0,0,1,0,0,4.3000002
4182,4182457,50201,50201457,ISR,666,26,1,2005,26,1,2005,1,1,0,0,7,3,2,0,4.3000002
4182,4182457,50201,50201457,LEB,660,26,1,2005,26,1,2005,0,0,0,0,0,1,0,0,4.3000002
4182,4182458,50201,50201458,ISR,666,30,1,2005,30,1,2005,1,1,0,0,16,4,2,0,4.3000002
4182,4182458,50201,50201458,LEB,660,30,1,2005,30,1,2005,0,0,0,0,0,1,0,0,4.3000002
4182,4182459,50201,50201459,ISR,666,13,2,2005,13,2,2005,1,1,0,0,7,3,2,0,4.3000002
4182,4182459,50201,50201459,LEB,660,13,2,2005,13,2,2005,0,0,0,0,0,1,0,0,4.3000002
4182,4182460,50201,50201460,ISR,666,22,2,2005,24,2,2005,1,1,0,0,7,3,2,0,4.3000002
4182,4182460,50201,50201460,LEB,660,22,2,2005,24,2,2005,0,0,0,0,0,1,0,0,4.3000002
4182,4182461,50201,50201461,ISR,666,15,3,2005,15,3,2005,1,1,0,0,7,3,2,0,4.3000002
4182,4182461,50201,50201461,LEB,660,15,3,2005,15,3,2005,0,0,0,0,0,1,0,0,4.3000002
4182,4182462,50201,50201462,ISR,666,17,3,2005,17,3,2005,1,1,0,0,16,4,2,0,4.3000002
4182,4182462,50201,50201462,LEB,660,17,3,2005,17,3,2005,0,0,0,0,0,1,0,0,4.3000002
4182,4182463,50201,50201463,ISR,666,13,5,2005,13,5,2005,1,1,0,0,16,4,2,0,4.3000002
4182,4182463,50201,50201463,LEB,660,13,5,2005,13,5,2005,0,0,0,0,0,1,0,0,4.3000002
4182,4182464,50201,50201464,ISR,666,21,5,2005,21,5,2005,1,1,0,0,16,4,2,0,4.3000002
4182,4182464,50201,50201464,LEB,660,21,5,2005,21,5,2005,0,0,0,0,0,1,0,0,4.3000002
4182,4182465,50201,50201465,ISR,666,7,6,2005,7,6,2005,1,1,0,0,7,3,2,0,4.3000002
4182,4182465,50201,50201465,LEB,660,7,6,2005,7,6,2005,0,0,0,0,0,1,0,0,4.3000002
4182,4182466,50201,50201466,ISR,666,29,6,2005,1,7,2005,1,1,0,0,16,4,2,0,4.3000002
4182,4182466,50201,50201466,LEB,660,29,6,2005,29,6,2005,0,0,0,0,0,1,0,0,4.3000002
4182,4182467,50201,50201467,ISR,666,1,7,2005,1,7,2005,1,1,0,0,8,3,2,0,4.3000002
4182,4182467,50201,50201467,LEB,660,1,7,2005,1,7,2005,0,0,0,0,0,1,0,0,4.3000002
4182,4182468,50201,50201468,ISR,666,3,7,2005,6,7,2005,1,1,0,0,7,3,2,0,4.3000002
4182,4182468,50201,50201468,LEB,660,3,7,2005,6,7,2005,0,0,0,0,0,1,0,0,4.3000002
4182,4182469,50201,50201469,ISR,666,16,9,2005,17,9,2005,1,1,0,0,15,4,2,0,4.3000002
4182,4182469,50201,50201469,LEB,660,16,9,2005,17,9,2005,0,0,0,0,0,1,0,0,4.3000002
4182,4182470,50201,50201470,ISR,666,21,9,2005,21,9,2005,1,1,0,0,7,3,2,0,4.3000002
4182,4182470,50201,50201470,LEB,660,21,9,2005,21,9,2005,0,0,0,0,0,1,0,0,4.3000002
4182,4182471,50201,50201471,ISR,666,6,10,2005,6,10,2005,1,1,0,0,8,3,2,0,4.3000002
4182,4182471,50201,50201471,LEB,660,6,10,2005,6,10,2005,0,0,0,0,0,1,0,0,4.3000002
4182,4182472,50201,50201472,ISR,666,21,10,2005,21,10,2005,1,1,0,0,16,4,2,0,4.3000002
4182,4182472,50201,50201472,LEB,660,21,10,2005,21,10,2005,0,0,0,0,0,1,0,0,4.3000002
4182,4182473,50201,50201473,ISR,666,23,10,2005,24,10,2005,1,1,0,0,7,3,2,0,4.3000002
4182,4182473,50201,50201473,LEB,660,23,10,2005,24,10,2005,0,0,0,0,0,1,0,0,4.3000002
4182,4182474,50201,50201474,ISR,666,29,10,2005,3,11,2005,1,1,0,0,16,4,2,0,4.3000002
4182,4182474,50201,50201474,LEB,660,29,10,2005,3,11,2005,0,0,0,0,0,1,0,0,4.3000002
4182,4182475,50201,50201475,ISR,666,4,11,2005,4,11,2005,1,1,0,0,8,3,2,0,4.3000002
4182,4182475,50201,50201475,LEB,660,4,11,2005,4,11,2005,0,0,0,0,0,1,0,0,4.3000002
4182,4182476,50201,50201476,ISR,666,8,11,2005,8,11,2005,1,1,0,0,7,3,2,0,4.3000002
4182,4182476,50201,50201476,LEB,660,8,11,2005,8,11,2005,0,0,0,0,0,1,0,0,4.3000002
4182,4182477,50201,50201477,ISR,666,21,11,2005,23,11,2005,1,1,0,0,16,4,2,0,4.3000002
4182,4182477,50201,50201477,LEB,660,21,11,2005,23,11,2005,0,0,0,0,0,1,0,0,4.3000002
4182,4182478,50201,50201478,ISR,666,3,2,2006,6,2,2006,1,1,0,0,16,4,2,0,4.3000002
4182,4182478,50201,50201478,LEB,660,3,2,2006,6,2,2006,0,0,0,0,0,1,0,0,4.3000002
4182,4182479,50201,50201479,ISR,666,6,2,2006,6,2,2006,1,1,0,0,7,3,2,0,4.3000002
4182,4182479,50201,50201479,LEB,660,6,2,2006,6,2,2006,0,0,0,0,0,1,0,0,4.3000002
4182,4182480,50201,50201480,ISR,666,26,4,2006,26,4,2006,1,1,0,0,7,3,2,0,4.3000002
4182,4182480,50201,50201480,LEB,660,26,4,2006,26,4,2006,0,0,0,0,0,1,0,0,4.3000002
4182,4182481,50201,50201481,ISR,666,1,5,2006,1,5,2006,1,1,0,0,7,3,2,0,4.3000002
4182,4182481,50201,50201481,LEB,660,1,5,2006,1,5,2006,0,0,0,0,0,1,0,0,4.3000002
4182,4182482,50201,50201482,ISR,666,28,5,2006,29,5,2006,1,1,0,0,16,4,2,0,4.3000002
4182,4182482,50201,50201482,LEB,660,28,5,2006,29,5,2006,0,0,0,0,0,1,0,0,4.3000002
4182,4182483,50201,50201483,ISR,666,12,7,2006,14,8,2006,1,1,2,-9,17,4,2,0,4.3000002
4182,4182483,50201,50201483,LEB,660,12,7,2006,14,8,2006,0,0,2,-9,17,4,2,0,4.3000002
4182,4182484,50201,50201484,ISR,666,12,7,2006,8,9,2006,1,1,0,0,13,4,2,0,4.3000002
4182,4182484,50201,50201484,LEB,660,12,7,2006,8,9,2006,0,0,0,0,0,1,0,0,4.3000002
4182,4182485,50201,50201485,ISR,666,17,7,2006,17,7,2006,1,1,0,0,10,3,2,0,4.3000002
4182,4182485,50201,50201485,LEB,660,17,7,2006,17,7,2006,0,0,0,0,0,1,0,0,4.3000002
4183,4183001,-9,-9,USA,2,25,5,1997,28,5,1997,0,0,0,0,0,1,0,0,4.3000002
4183,4183001,-9,-9,CAN,20,25,5,1997,28,5,1997,1,1,0,0,15,4,2,0,4.3000002
4186,4186002,-9,-9,YUG,345,27,3,2000,3,4,2000,0,0,0,0,0,1,0,0,4.3000002
4186,4186002,-9,-9,RUM,360,27,3,2000,3,4,2000,1,1,0,0,7,3,2,3,4.3000002
4186,4186002,-9,-9,POL,290,27,3,2000,3,4,2000,1,1,0,0,7,3,2,3,4.3000002
4186,4186002,-9,-9,NTH,210,27,3,2000,3,4,2000,1,1,0,0,7,3,2,3,4.3000002
4186,4186002,-9,-9,ITA,325,27,3,2000,3,4,2000,1,1,0,0,7,3,2,3,4.3000002
4186,4186002,-9,-9,ARG,160,27,3,2000,3,4,2000,1,1,0,0,7,3,2,3,4.3000002
4186,4186002,-9,-9,USA,2,27,3,2000,3,4,2000,1,1,0,0,7,3,2,3,4.3000002
4187,4187001,-9,-9,ERI,531,-9,6,1998,-9,6,1998,0,0,0,0,0,1,0,0,4.3000002
4187,4187001,-9,-9,DJI,522,-9,6,1998,-9,6,1998,1,1,0,0,11,3,4,0,4.3000002
4187,4187002,-9,-9,DJI,522,-9,11,1998,-9,12,1998,0,1,0,0,0,1,0,0,4.3000002
4187,4187002,-9,-9,ERI,531,-9,11,1998,-9,12,1998,1,0,0,0,11,3,2,0,4.3000002
4188,4188001,-9,-9,KEN,501,16,1,1999,16,1,1999,0,0,0,0,17,4,2,0,4.3000002
4188,4188001,-9,-9,ETH,530,16,1,1999,16,1,1999,1,1,-9,-9,17,4,2,0,4.3000002
4189,4189001,-9,-9,PER,135,-9,7,1998,13,8,1998,0,0,0,0,0,1,0,0,4.3000002
4189,4189001,-9,-9,ECU,130,-9,7,1998,13,8,1998,1,1,0,0,14,4,1,0,4.3000002
4189,4189002,-9,-9,ECU,130,1,8,1998,1,8,1998,0,1,0,0,0,1,0,0,4.3000002
4189,4189002,-9,-9,PER,135,1,8,1998,1,8,1998,1,0,0,0,11,3,1,0,4.3000002
4190,4190001,-9,-9,TUR,640,-9,6,1996,-9,6,1996,0,0,0,0,0,1,0,0,4.3000002
4190,4190001,-9,-9,SYR,652,-9,6,1996,-9,6,1996,1,1,0,0,11,3,2,0,4.3000002
4190,4190002,-9,-9,SYR,652,-9,6,1996,-9,6,1996,0,1,0,0,0,1,0,0,4.3000002
4190,4190002,-9,-9,TUR,640,-9,6,1996,-9,6,1996,1,0,0,0,11,3,2,0,4.3000002
4190,4190003,-9,-9,SYR,652,-9,6,1996,-9,6,1996,0,1,0,0,0,1,0,0,4.3000002
4190,4190003,-9,-9,TUR,640,-9,6,1996,-9,6,1996,1,0,0,0,7,3,2,0,4.3000002
4190,4190004,-9,-9,SYR,652,-9,6,1996,-9,6,1996,0,1,0,0,0,1,0,0,4.3000002
4190,4190004,-9,-9,USA,2,-9,6,1996,-9,6,1996,1,0,0,0,1,2,2,0,4.3000002
4191,4191001,-9,-9,IRN,630,26,6,1996,26,6,1996,0,0,0,0,0,1,0,0,4.3000002
4191,4191001,-9,-9,TUR,640,26,6,1996,26,6,1996,1,1,0,0,16,4,2,0,4.3000002
4192,4192001,-9,-9,IRQ,645,27,7,1996,29,7,1996,0,0,0,0,0,1,0,0,4.3000002
4192,4192001,-9,-9,IRN,630,27,7,1996,29,7,1996,1,1,0,0,16,4,4,0,4.3000002
4192,4192002,-9,-9,IRQ,645,23,8,1996,-9,8,1996,0,0,0,0,0,1,0,0,4.3000002
4192,4192002,-9,-9,IRN,630,23,8,1996,-9,8,1996,1,1,0,0,16,4,0,0,4.3000002
4192,4192003,-9,-9,IRQ,645,26,8,1996,-9,8,1996,0,0,0,0,0,1,0,0,4.3000002
4192,4192003,-9,-9,IRN,630,26,8,1996,-9,8,1996,1,1,0,0,15,4,4,0,4.3000002
4192,4192004,-9,-9,IRQ,645,-9,9,1996,-9,9,1996,0,0,0,0,0,1,0,0,4.3000002
4192,4192004,-9,-9,IRN,630,-9,9,1996,-9,9,1996,1,1,0,0,11,3,2,0,4.3000002
4192,4192005,-9,-9,IRN,630,3,1,1997,-9,1,1997,0,1,0,0,0,1,0,0,4.3000002
4192,4192005,-9,-9,IRQ,645,3,1,1997,-9,1,1997,1,0,0,0,11,3,2,0,4.3000002
4193,4193001,-9,-9,TUR,640,10,10,1997,3,10,1997,0,0,0,0,0,1,0,0,4.3000002
4193,4193001,-9,-9,GRC,350,10,10,1997,3,10,1997,1,1,0,0,4,2,2,0,4.3000002
4193,4193002,-9,-9,TUR,640,23,10,1997,23,10,1997,0,0,0,0,17,4,2,1,4.3000002
4193,4193002,-9,-9,GRC,350,23,10,1997,23,10,1997,1,1,0,0,17,4,2,1,4.3000002
4193,4193003,-9,-9,GRC,350,23,10,1997,23,10,1997,0,1,0,0,0,1,0,0,4.3000002
4193,4193003,-9,-9,TUR,640,23,10,1997,23,10,1997,1,0,0,0,12,3,1,2,4.3000002
4193,4193004,-9,-9,GRC,350,1,11,1997,1,11,1997,0,1,0,0,0,1,0,0,4.3000002
4193,4193004,-9,-9,TUR,640,1,11,1997,1,11,1997,1,0,0,0,12,3,1,2,4.3000002
4193,4193005,-9,-9,GRC,350,25,12,1997,25,12,1997,0,1,0,0,0,1,0,0,4.3000002
4193,4193005,-9,-9,TUR,640,25,12,1997,25,12,1997,1,0,0,0,12,3,1,2,4.3000002
4193,4193006,-9,-9,TUR,640,31,12,1997,31,12,1997,0,0,0,0,0,1,0,0,4.3000002
4193,4193006,-9,-9,GRC,350,31,12,1997,31,12,1997,1,1,0,0,12,3,1,2,4.3000002
4193,4193007,-9,-9,GRC,350,1,1,1998,1,1,1998,0,1,0,0,0,1,0,0,4.3000002
4193,4193007,-9,-9,TUR,640,1,1,1998,1,1,1998,1,0,0,0,7,3,2,0,4.3000002
4193,4193008,-9,-9,TUR,640,1,1,1998,22,1,1998,0,0,0,0,0,1,0,0,4.3000002
4193,4193008,-9,-9,GRC,350,1,1,1998,22,1,1998,1,1,0,0,8,3,2,0,4.3000002
4193,4193009,-9,-9,TUR,640,2,1,1998,2,1,1998,0,0,0,0,0,1,0,0,4.3000002
4193,4193009,-9,-9,GRC,350,2,1,1998,2,1,1998,1,1,0,0,12,3,1,2,4.3000002
4193,4193010,-9,-9,GRC,350,6,1,1998,6,1,1998,0,1,0,0,0,1,0,0,4.3000002
4193,4193010,-9,-9,TUR,640,6,1,1998,6,1,1998,1,0,0,0,12,3,1,2,4.3000002
4193,4193011,-9,-9,TUR,640,6,1,1998,6,1,1998,0,0,0,0,0,1,0,0,4.3000002
4193,4193011,-9,-9,GRC,350,6,1,1998,6,1,1998,1,1,0,0,12,3,1,2,4.3000002
4193,4193012,-9,-9,GRC,350,8,1,1998,8,1,1998,0,1,0,0,0,1,0,0,4.3000002
4193,4193012,-9,-9,TUR,640,8,1,1998,8,1,1998,1,0,0,0,12,3,1,2,4.3000002
4193,4193013,-9,-9,TUR,640,13,1,1998,15,1,1998,0,0,0,0,0,1,0,0,4.3000002
4193,4193013,-9,-9,GRC,350,13,1,1998,15,1,1998,1,1,0,0,7,3,2,1,4.3000002
4193,4193015,-9,-9,GRC,350,14,1,1998,14,1,1998,0,1,0,0,0,1,0,0,4.3000002
