Domain Code,Domain,Reporter Country Code,Reporter Countries,Partner Country Code,Partner Countries,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","329","Cottonseed","1991","1991","1000 US$","18","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","885","Cream fresh","2015","2015","tonnes","9","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","885","Cream fresh","2015","2015","1000 US$","9","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","1293","Crude materials","1986","1986","tonnes","20","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","1293","Crude materials","1987","1987","tonnes","3061","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","1293","Crude materials","1988","1988","tonnes","0","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","1293","Crude materials","1989","1989","tonnes","0","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","1293","Crude materials","1990","1990","tonnes","0","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","1293","Crude materials","1993","1993","tonnes","0","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","1293","Crude materials","1994","1994","tonnes","0","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","1293","Crude materials","1995","1995","tonnes","4","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","1293","Crude materials","1996","1996","tonnes","0","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","1293","Crude materials","1997","1997","tonnes","0","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","1293","Crude materials","1998","1998","tonnes","0","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","1293","Crude materials","1999","1999","tonnes","0","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","1293","Crude materials","2000","2000","tonnes","651","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","1293","Crude materials","2001","2001","tonnes","19","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","1293","Crude materials","2002","2002","tonnes","0","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","1293","Crude materials","2003","2003","tonnes","0","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","1293","Crude materials","2006","2006","tonnes","0","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","1293","Crude materials","2007","2007","tonnes","0","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","1293","Crude materials","2008","2008","tonnes","0","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","1293","Crude materials","2009","2009","tonnes","0","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","1293","Crude materials","2010","2010","tonnes","0","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","1293","Crude materials","2011","2011","tonnes","0","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","1293","Crude materials","2012","2012","tonnes","0","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","1293","Crude materials","2013","2013","tonnes","0","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","1293","Crude materials","1986","1986","1000 US$","112","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","1293","Crude materials","1987","1987","1000 US$","2422","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","1293","Crude materials","1988","1988","1000 US$","1218","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","1293","Crude materials","1989","1989","1000 US$","891","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","1293","Crude materials","1990","1990","1000 US$","1284","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","1293","Crude materials","1993","1993","1000 US$","1259","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","1293","Crude materials","1994","1994","1000 US$","743","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","1293","Crude materials","1995","1995","1000 US$","995","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","1293","Crude materials","1996","1996","1000 US$","2733","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","1293","Crude materials","1997","1997","1000 US$","6250","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","1293","Crude materials","1998","1998","1000 US$","2520","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","1293","Crude materials","1999","1999","1000 US$","1479","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","1293","Crude materials","2000","2000","1000 US$","311","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","1293","Crude materials","2001","2001","1000 US$","12","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","1293","Crude materials","2002","2002","1000 US$","128","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","1293","Crude materials","2003","2003","1000 US$","270","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","1293","Crude materials","2006","2006","1000 US$","822","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","1293","Crude materials","2007","2007","1000 US$","1943","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","1293","Crude materials","2008","2008","1000 US$","7780","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","1293","Crude materials","2009","2009","1000 US$","7062","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","1293","Crude materials","2010","2010","1000 US$","1891","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","1293","Crude materials","2011","2011","1000 US$","2262","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","1293","Crude materials","2012","2012","1000 US$","5218","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","1293","Crude materials","2013","2013","1000 US$","3964","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","1293","Crude materials","2014","2014","1000 US$","2584","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","1293","Crude materials","2015","2015","1000 US$","1495","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","1293","Crude materials","2016","2016","1000 US$","356","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","1293","Crude materials","2017","2017","1000 US$","87","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","1293","Crude materials","1993","1993","tonnes","0","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","1293","Crude materials","1996","1996","tonnes","0","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","1293","Crude materials","1998","1998","tonnes","0","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","1293","Crude materials","2002","2002","tonnes","0","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","1293","Crude materials","2004","2004","tonnes","0","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","1293","Crude materials","2006","2006","tonnes","0","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","1293","Crude materials","2007","2007","tonnes","0","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","1293","Crude materials","2008","2008","tonnes","0","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","1293","Crude materials","2009","2009","tonnes","0","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","1293","Crude materials","2011","2011","tonnes","0","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","1293","Crude materials","1993","1993","1000 US$","34","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","1293","Crude materials","1996","1996","1000 US$","8","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","1293","Crude materials","1998","1998","1000 US$","7","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","1293","Crude materials","2002","2002","1000 US$","49","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","1293","Crude materials","2004","2004","1000 US$","178","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","1293","Crude materials","2006","2006","1000 US$","15","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","1293","Crude materials","2007","2007","1000 US$","11","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","1293","Crude materials","2008","2008","1000 US$","206","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","1293","Crude materials","2009","2009","1000 US$","136","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","1293","Crude materials","2011","2011","1000 US$","96","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","1293","Crude materials","2016","2016","1000 US$","10","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","1293","Crude materials","2017","2017","1000 US$","111","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","577","Dates","2017","2017","tonnes","3","Im","FAO data based on imputation methodology"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","577","Dates","2017","2017","1000 US$","5","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5909","Export Quantity","1068","Ducks","2017","2017","1000 Head","5","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","1068","Ducks","2017","2017","tonnes","0","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","1068","Ducks","2017","2017","1000 US$","4","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","1064","Eggs, dried","2011","2011","tonnes","20","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","1064","Eggs, dried","2011","2011","1000 US$","23","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","1062","Eggs, hen, in shell","2008","2008","tonnes","1","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","1062","Eggs, hen, in shell","2008","2008","1000 US$","16","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","1062","Eggs, hen, in shell","2003","2003","tonnes","0","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","1062","Eggs, hen, in shell","2005","2005","tonnes","55","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","1062","Eggs, hen, in shell","2006","2006","tonnes","18","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","1062","Eggs, hen, in shell","2003","2003","1000 US$","3","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","1062","Eggs, hen, in shell","2005","2005","1000 US$","49","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","1062","Eggs, hen, in shell","2006","2006","1000 US$","14","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","1063","Eggs, liquid","2006","2006","tonnes","4","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","1063","Eggs, liquid","2009","2009","tonnes","4","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","1063","Eggs, liquid","2010","2010","tonnes","0","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","1063","Eggs, liquid","2014","2014","tonnes","2","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","1063","Eggs, liquid","2006","2006","1000 US$","7","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","1063","Eggs, liquid","2009","2009","1000 US$","27","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","1063","Eggs, liquid","2010","2010","1000 US$","6","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","1063","Eggs, liquid","2014","2014","1000 US$","7","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","1091","Eggs, other bird, in shell","2016","2016","tonnes","1","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","1091","Eggs, other bird, in shell","2016","2016","1000 US$","7","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","1243","Fat nes, prepared","2012","2012","tonnes","143","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","1243","Fat nes, prepared","2012","2012","1000 US$","169","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","845","Feed, compound nes","2010","2010","tonnes","1","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","845","Feed, compound nes","2016","2016","tonnes","40","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","845","Feed, compound nes","2017","2017","tonnes","13","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","845","Feed, compound nes","2010","2010","1000 US$","7","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","845","Feed, compound nes","2016","2016","1000 US$","23","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","845","Feed, compound nes","2017","2017","1000 US$","20","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","569","Figs","1998","1998","tonnes","2","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","569","Figs","2003","2003","tonnes","2","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","569","Figs","2007","2007","tonnes","1","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","569","Figs","2010","2010","tonnes","3","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","569","Figs","2012","2012","tonnes","2","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","569","Figs","2013","2013","tonnes","6","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","569","Figs","1998","1998","1000 US$","7","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","569","Figs","2003","2003","1000 US$","3","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","569","Figs","2007","2007","1000 US$","5","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","569","Figs","2010","2010","1000 US$","11","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","569","Figs","2012","2012","1000 US$","7","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","569","Figs","2013","2013","1000 US$","19","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","570","Figs dried","2007","2007","tonnes","1","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","570","Figs dried","2011","2011","tonnes","3","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","570","Figs dried","2013","2013","tonnes","5","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","570","Figs dried","2014","2014","tonnes","0","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","570","Figs dried","2015","2015","tonnes","62","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","570","Figs dried","2016","2016","tonnes","17","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","570","Figs dried","2017","2017","tonnes","37","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","570","Figs dried","2007","2007","1000 US$","5","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","570","Figs dried","2011","2011","1000 US$","12","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","570","Figs dried","2013","2013","1000 US$","21","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","570","Figs dried","2014","2014","1000 US$","2","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","570","Figs dried","2015","2015","1000 US$","125","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","570","Figs dried","2016","2016","1000 US$","93","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","570","Figs dried","2017","2017","1000 US$","101","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","111","Flour, cereals","2011","2011","tonnes","4","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","111","Flour, cereals","2011","2011","1000 US$","7","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","295","Flour, mustard","1989","1989","tonnes","16","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","295","Flour, mustard","2014","2014","tonnes","1","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","295","Flour, mustard","2015","2015","tonnes","1","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","295","Flour, mustard","1989","1989","1000 US$","33","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","295","Flour, mustard","2014","2014","1000 US$","3","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","295","Flour, mustard","2015","2015","1000 US$","3","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","16","Flour, wheat","2001","2001","tonnes","10000","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","16","Flour, wheat","2006","2006","tonnes","3940","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","16","Flour, wheat","2007","2007","tonnes","11000","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","16","Flour, wheat","2008","2008","tonnes","2360","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","16","Flour, wheat","2009","2009","tonnes","390","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","16","Flour, wheat","2010","2010","tonnes","1501","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","16","Flour, wheat","2014","2014","tonnes","0","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","16","Flour, wheat","2001","2001","1000 US$","1381","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","16","Flour, wheat","2006","2006","1000 US$","528","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","16","Flour, wheat","2007","2007","1000 US$","2472","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","16","Flour, wheat","2008","2008","1000 US$","1353","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","16","Flour, wheat","2009","2009","1000 US$","186","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","16","Flour, wheat","2010","2010","1000 US$","1431","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","16","Flour, wheat","2014","2014","1000 US$","3","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","1232","Food prep nes","1986","1986","tonnes","1","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","1232","Food prep nes","2005","2005","tonnes","0","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","1232","Food prep nes","2008","2008","tonnes","0","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","1232","Food prep nes","2009","2009","tonnes","0","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","1232","Food prep nes","2010","2010","tonnes","0","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","1232","Food prep nes","2011","2011","tonnes","0","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","1232","Food prep nes","2015","2015","tonnes","11","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","1232","Food prep nes","2016","2016","tonnes","29","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","1232","Food prep nes","2017","2017","tonnes","12","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","1232","Food prep nes","1986","1986","1000 US$","5","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","1232","Food prep nes","2005","2005","1000 US$","10","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","1232","Food prep nes","2008","2008","1000 US$","9","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","1232","Food prep nes","2009","2009","1000 US$","11","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","1232","Food prep nes","2010","2010","1000 US$","3","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","1232","Food prep nes","2011","2011","1000 US$","3","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","1232","Food prep nes","2015","2015","1000 US$","13","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","1232","Food prep nes","2016","2016","1000 US$","46","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","1232","Food prep nes","2017","2017","1000 US$","23","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","1232","Food prep nes","1988","1988","tonnes","0","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","1232","Food prep nes","1999","1999","tonnes","0","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","1232","Food prep nes","2001","2001","tonnes","0","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","1232","Food prep nes","2002","2002","tonnes","0","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","1232","Food prep nes","2004","2004","tonnes","0","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","1232","Food prep nes","2006","2006","tonnes","0","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","1232","Food prep nes","2007","2007","tonnes","0","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","1232","Food prep nes","2008","2008","tonnes","0","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","1232","Food prep nes","2009","2009","tonnes","0","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","1232","Food prep nes","2010","2010","tonnes","0","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","1232","Food prep nes","2011","2011","tonnes","0","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","1232","Food prep nes","2012","2012","tonnes","0","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","1232","Food prep nes","2013","2013","tonnes","0","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","1232","Food prep nes","2014","2014","tonnes","863","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","1232","Food prep nes","2015","2015","tonnes","334","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","1232","Food prep nes","2016","2016","tonnes","8","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","1232","Food prep nes","2017","2017","tonnes","784","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","1232","Food prep nes","1988","1988","1000 US$","5","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","1232","Food prep nes","1999","1999","1000 US$","34","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","1232","Food prep nes","2001","2001","1000 US$","43","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","1232","Food prep nes","2002","2002","1000 US$","9","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","1232","Food prep nes","2004","2004","1000 US$","36","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","1232","Food prep nes","2006","2006","1000 US$","42","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","1232","Food prep nes","2007","2007","1000 US$","46","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","1232","Food prep nes","2008","2008","1000 US$","307","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","1232","Food prep nes","2009","2009","1000 US$","765","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","1232","Food prep nes","2010","2010","1000 US$","574","","Official data"
